Fil_SITE_NO	Fil_STATION_NM	RECORD_NO	Fil_SAMPLE_START_DT	Fil_LAB_NO	Unf_LAB_NO	Fil_PARM_CD	Fil_PARM_NM	Unf_PARM_CD	Unf_PARM_NM	Fil_RESULT_VA	Unf_RESULT_VA	Fil_RPT_LEV_VA	Unf_RPT_LEV_VA	flags
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01056	Manganese, wf	NA	NA	27.53	NA	4	0	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01060	Molybdenum, wf	NA	NA	0.9014	NA	.03	0	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01065	Nickel, wf	NA	NA	0.3566	NA	.1	0	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01075	Silver, wf	NA	NA	0.01	NA	.1	0	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01080	Strontium, wf	NA	NA	25.55	NA	.24	0	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01085	Vanadium, wf	NA	NA	0.0475	NA	.01	0	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01090	Zinc, wf	NA	NA	43.14	NA	2	0	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01090	Zinc, wf	NA	NA	43.14	NA	2	0	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01106	Aluminum, wf	NA	NA	5.56	NA	2	0	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	00603715	2006-06-05 15:35:00	W-91939	NA	01130	Lithium, wf	NA	NA	1.55	NA	1.55	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01000	Arsenic, wf	NA	NA	0.0758	NA	.04	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01005	Barium, wf	NA	NA	10.87	NA	.02	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01025	Cadmium, wf	NA	NA	65.38	NA	.01	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01030	Chromium, wf	NA	NA	1.24	NA	.01	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01035	Cobalt, wf	NA	NA	0.4354	NA	.01	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01040	Copper, wf	NA	NA	73.03	NA	.13	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01046	Iron, wf	NA	NA	6	NA	6	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01049	Lead, wf	NA	NA	0.0447	NA	.02	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01056	Manganese, wf	NA	NA	6529	NA	4	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01060	Molybdenum, wf	NA	NA	0.03	NA	.03	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01065	Nickel, wf	NA	NA	23.93	NA	.1	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01075	Silver, wf	NA	NA	0.0148	NA	.1	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01080	Strontium, wf	NA	NA	81.27	NA	.24	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01085	Vanadium, wf	NA	NA	0.0438	NA	.01	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01090	Zinc, wf	NA	NA	10521	NA	2	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01090	Zinc, wf	NA	NA	10521	NA	2	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01106	Aluminum, wf	NA	NA	2989	NA	2	0	
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	00603716	2006-06-05 16:20:00	W-91936	NA	01130	Lithium, wf	NA	NA	4.73	NA	1.55	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	NA	01000	Arsenic, wf	NA	NA	3.72	NA	.04	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01005	Barium, wf	01007	Barium, wu,recov	19.39	20.24	.02	.02	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	NA	01025	Cadmium, wf	NA	NA	0.01	NA	.01	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01030	Chromium, wf	01034	Chromium, wu,recov	0.7459	0.6999	.01	.01	Filtered > unfiltered
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.6078	0.6147	.01	.01	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01040	Copper, wf	01042	Copper, wu,recov	0.13	0.13	.13	.13	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01046	Iron, wf	01045	Iron, wu,recov	6	1535	6	6	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01049	Lead, wf	01051	Lead, wu,recov	0.02	0.0955	.02	.02	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01056	Manganese, wf	01055	Manganese, wu,recov	1624	1545	4	4	Filtered > unfiltered
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.2506	0.3898	.03	.03	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01065	Nickel, wf	01067	Nickel, wu,recov	0.7061	0.6254	.1	.1	Filtered > unfiltered and > 10% diff.
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.01	.1	.1	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01080	Strontium, wf	01082	Strontium, wu,recov	40.24	40.3	.24	.24	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	NA	01085	Vanadium, wf	NA	NA	0.0158	NA	.01	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01090	Zinc, wf	01092	Zinc, wu,recov	40.94	43.34	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	NA	01090	Zinc, wf	NA	NA	40.94	NA	2	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01106	Aluminum, wf	01105	Aluminum, wu,recov	2	59.68	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	2006-06-06 10:50:00	0960198	0960198	01130	Lithium, wf	01132	Lithium, wu,recov	2.25	2.5	1.55	1.55	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	NA	01000	Arsenic, wf	NA	NA	4.69	NA	.04	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01005	Barium, wf	01007	Barium, wu,recov	28.65	24.96	.02	.02	Filtered > unfiltered and > 10% diff.
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	NA	01025	Cadmium, wf	NA	NA	0.01	NA	.01	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01030	Chromium, wf	01034	Chromium, wu,recov	0.5625	0.4755	.01	.01	Filtered > unfiltered and > 10% diff.
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01035	Cobalt, wf	01037	Cobalt, wu,recov	1.05	0.9069	.01	.01	Filtered > unfiltered and > 10% diff.
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01040	Copper, wf	01042	Copper, wu,recov	0.13	0.13	.13	.13	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01046	Iron, wf	01045	Iron, wu,recov	305	1848	6	6	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01049	Lead, wf	01051	Lead, wu,recov	0.02	0.0209	.02	.02	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01056	Manganese, wf	01055	Manganese, wu,recov	2929	2630	4	4	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.1786	0.2244	.03	.03	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01065	Nickel, wf	01067	Nickel, wu,recov	1.07	0.9189	.1	.1	Filtered > unfiltered and > 10% diff.
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.01	.1	.1	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01080	Strontium, wf	01082	Strontium, wu,recov	62.91	53.02	.24	.24	Filtered > unfiltered and > 10% diff.
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	NA	01085	Vanadium, wf	NA	NA	0.0263	NA	.01	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01090	Zinc, wf	01092	Zinc, wu,recov	101	107.4	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	NA	01090	Zinc, wf	NA	NA	101	NA	2	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01106	Aluminum, wf	01105	Aluminum, wu,recov	2	9.6	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603718	2006-07-12 09:15:00	0960199	0960199	01130	Lithium, wf	01132	Lithium, wu,recov	2.94	2.25	1.55	1.55	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	NA	01000	Arsenic, wf	NA	NA	11.8	NA	.04	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01005	Barium, wf	01007	Barium, wu,recov	28.52	41.17	.02	.02	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	NA	01025	Cadmium, wf	NA	NA	0.01	NA	.01	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01030	Chromium, wf	01034	Chromium, wu,recov	1.16	0.7881	.01	.01	Filtered > unfiltered and > 10% diff.
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01035	Cobalt, wf	01037	Cobalt, wu,recov	1.36	1.78	.01	.01	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01040	Copper, wf	01042	Copper, wu,recov	0.13	0.2458	.13	.13	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01046	Iron, wf	01045	Iron, wu,recov	3097	14907	6	6	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01049	Lead, wf	01051	Lead, wu,recov	0.069	0.5192	.02	.02	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01056	Manganese, wf	01055	Manganese, wu,recov	3308	3332	4	4	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.4995	1.31	.03	.03	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01065	Nickel, wf	01067	Nickel, wu,recov	1.36	1.76	.1	.1	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.01	.1	.1	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01080	Strontium, wf	01082	Strontium, wu,recov	63.79	64.04	.24	.24	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	NA	01085	Vanadium, wf	NA	NA	0.01	NA	.01	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01090	Zinc, wf	01092	Zinc, wu,recov	154.4	198.1	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	NA	01090	Zinc, wf	NA	NA	154.4	NA	2	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01106	Aluminum, wf	01105	Aluminum, wu,recov	2.79	81.22	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603719	2006-08-24 10:45:00	0960177	0960177	01130	Lithium, wf	01132	Lithium, wu,recov	2.84	2.71	1.55	1.55	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01000	Arsenic, wf	NA	NA	0.0785	NA	.04	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01005	Barium, wf	NA	NA	5.88	NA	.02	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01025	Cadmium, wf	NA	NA	5.05	NA	.01	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01030	Chromium, wf	NA	NA	0.6527	NA	.01	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01035	Cobalt, wf	NA	NA	0.787	NA	.01	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01040	Copper, wf	NA	NA	83.94	NA	.13	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01046	Iron, wf	NA	NA	84.63	NA	6	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01049	Lead, wf	NA	NA	0.4456	NA	.02	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01056	Manganese, wf	NA	NA	13.31	NA	4	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01060	Molybdenum, wf	NA	NA	0.03	NA	.03	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01065	Nickel, wf	NA	NA	1.25	NA	.1	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01075	Silver, wf	NA	NA	0.707	NA	.1	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01080	Strontium, wf	NA	NA	16.6	NA	.24	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01085	Vanadium, wf	NA	NA	0.0262	NA	.01	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01090	Zinc, wf	NA	NA	280.2	NA	2	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01090	Zinc, wf	NA	NA	280.2	NA	2	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01106	Aluminum, wf	NA	NA	544	NA	2	0	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	00603720	2006-06-08 10:40:00	W-91916	NA	01130	Lithium, wf	NA	NA	1.55	NA	1.55	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01000	Arsenic, wf	NA	NA	0.361	NA	.04	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01005	Barium, wf	NA	NA	8.41	NA	.02	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01025	Cadmium, wf	NA	NA	0.0482	NA	.01	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01030	Chromium, wf	NA	NA	0.7955	NA	.01	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01035	Cobalt, wf	NA	NA	0.0579	NA	.01	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01040	Copper, wf	NA	NA	0.8218	NA	.13	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01046	Iron, wf	NA	NA	72.57	NA	6	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01049	Lead, wf	NA	NA	0.2055	NA	.02	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01056	Manganese, wf	NA	NA	4.87	NA	4	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01060	Molybdenum, wf	NA	NA	0.5116	NA	.03	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01065	Nickel, wf	NA	NA	0.314	NA	.1	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01075	Silver, wf	NA	NA	0.01	NA	.1	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01080	Strontium, wf	NA	NA	17.33	NA	.24	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01085	Vanadium, wf	NA	NA	0.5083	NA	.01	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01090	Zinc, wf	NA	NA	7.07	NA	2	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01090	Zinc, wf	NA	NA	7.07	NA	2	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01106	Aluminum, wf	NA	NA	73.89	NA	2	0	
391456106232901	SBG-03 STRAWBERRY GULCH 3	00603724	2006-06-06 11:02:00	W-91932	NA	01130	Lithium, wf	NA	NA	1.55	NA	1.55	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01000	Arsenic, wf	NA	NA	0.0823	NA	.04	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01005	Barium, wf	NA	NA	21.48	NA	.02	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01025	Cadmium, wf	NA	NA	0.1259	NA	.01	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01030	Chromium, wf	NA	NA	0.6438	NA	.01	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01035	Cobalt, wf	NA	NA	0.0527	NA	.01	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01040	Copper, wf	NA	NA	0.1419	NA	.13	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01046	Iron, wf	NA	NA	44.22	NA	6	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01049	Lead, wf	NA	NA	0.02	NA	.02	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01056	Manganese, wf	NA	NA	37.32	NA	4	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01060	Molybdenum, wf	NA	NA	0.03	NA	.03	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01065	Nickel, wf	NA	NA	1.27	NA	.1	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01075	Silver, wf	NA	NA	0.01	NA	.1	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01080	Strontium, wf	NA	NA	58.01	NA	.24	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01085	Vanadium, wf	NA	NA	0.0152	NA	.01	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01090	Zinc, wf	NA	NA	428	NA	2	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01090	Zinc, wf	NA	NA	428	NA	2	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01106	Aluminum, wf	NA	NA	6.92	NA	2	0	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	00603725	2006-06-06 09:52:00	W-91940	NA	01130	Lithium, wf	NA	NA	1.74	NA	1.55	0	
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	00603726	2006-06-06 10:22:00	W-91942	NA	01000	Arsenic, wf	NA	NA	0.4896	NA	.04	0	
