Env_SITE_NO	Env_STATION_NM	Env_RECORD_NO	Rep_RECORD_NO	Env_SAMPLE_START_DT	Rep_SAMPLE_START_DT	Env_LAB_NO	Rep_LAB_NO	PARM_CD	Env_PARM_NM	Env_RESULT_VA	Rep_RESULT_VA	Env_minus_Rep	relPercent_diff	Env_RPT_LEV_VA	Rep_RPT_LEV_VA	flags
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01037	Cobalt, wu,recov	0.6147	0.6149	-0.000199999999999978	-0.0325309043591376	.01	.01	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01045	Iron, wu,recov	1535	1923	-388	-22.4407171775593	6	6	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01051	Lead, wu,recov	0.0955	0.1124	-0.0169	-16.2578162578163	.02	.02	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01055	Manganese, wu,recov	1545	1706	-161	-9.90464472470009	4	4	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01056	Manganese, wf	1624	1601	23	1.42635658914729	4	4	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01060	Molybdenum, wf	0.2506	0.2555	-0.00490000000000002	-1.93637621023514	.03	.03	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01062	Molybdenum, wu,recov	0.3898	0.389	0.000799999999999967	0.205444273240875	.03	.03	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01065	Nickel, wf	0.7061	0.7251	-0.019	-2.65511458915596	.1	.1	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01067	Nickel, wu,recov	0.6254	0.6591	-0.0337000000000001	-5.24717789022967	.1	.1	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01080	Strontium, wf	40.24	41.09	-0.850000000000001	-2.09024960039346	.24	.24	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01082	Strontium, wu,recov	40.3	39.69	0.609999999999999	1.5251906488311	.24	.24	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01085	Vanadium, wf	0.0158	0.015	0.000800000000000002	5.19480519480521	.01	.01	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01090	Zinc, wf	40.94	36.11	4.83	12.5373134328358	2	2	RPD > 10% and > RPT_LEV
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01092	Zinc, wu,recov	43.34	40.3	3.04000000000001	7.26924916307988	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01105	Aluminum, wu,recov	59.68	65.39	-5.71	-9.13088670344607	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01113	Cadmium, wu,recov	0.0158	0.0106	0.0052	39.3939393939394	.01	.01	RPD > 10% and > RPT_LEV
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01130	Lithium, wf	2.25	1.82	0.43	21.1302211302211	1.55	1.55	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	01132	Lithium, wu,recov	2.5	2.77	-0.27	-10.246679316888	1.55	1.55	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	22703	Uranium, wf	0.0631	0.061	0.0021	3.38436744560839	.01	.01	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	22704	Uranium, wu	0.1524	0.1516	0.000799999999999995	0.526315789473681	.01	.01	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	82082	H-2/H-1 ratio, wu	-138.5	-137.7	-0.800000000000011	0.579290369297619	NA	NA	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00603717	00602537	2006-06-06 10:50:00	2006-06-06 11:10:00	0960198	0960217	82085	delta O-18, wu	-18.32	-18.24	-0.0800000000000018	0.437636761487975	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00010	Temperature, water	8	9	-1	-11.7647058823529	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00061	Discharge, instant.	0.13	0.13	0	0	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00095	Specific cond at 25C	442.2	448.6	-6.40000000000003	-1.43691064211945	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00300	Dissolved oxygen	5	4.2	0.8	17.3913043478261	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00400	pH	6.6	6.39	0.21	3.23325635103926	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00410	ANC, wu,fxdEP,fld	31	28.8	2.2	7.35785953177257	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00915	Calcium, wf	43.72	42.84	0.879999999999995	2.03327171903881	.072	.072	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00916	Calcium, wu,recov	40.99	41.43	-0.439999999999998	-1.06770201407425	.072	.072	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00925	Magnesium, wf	15.82	15.51	0.31	1.9789339291414	.012	.012	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00927	Magnesium, wu,recov	14.99	15.34	-0.35	-2.30794592812397	.012	.012	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00929	Sodium, wu,recov	4.49	4.62	-0.13	-2.85400658616904	.27	.27	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00930	Sodium, wf	4.59	4.38	0.21	4.68227424749164	.27	.27	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00935	Potassium, wf	1.46	1.4	0.0600000000000001	4.1958041958042	.027	.027	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00937	Potassium, wu,recov	1.39	1.49	-0.1	-6.94444444444445	.027	.027	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00940	Chloride, wf	0.286	0.259	0.027	9.90825688073393	.2	.2	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00945	Sulfate, wf	194.803	193.528	1.27500000000001	0.656656306089396	.18	.18	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00955	Silica, wf	26.16285638	24.98961698	1.1732394	4.58722451891229	.1	.1	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00956	Silica, wu	24.80239998	25.92650849	-1.12410851	-4.43182612795532	.1	.1	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00978	Arsenic, wu	1.72	1.71	0.01	0.583090379008747	.04	.04	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	00985	Vanadium, wu	0.0211	0.024	-0.0029	-12.860310421286	.01	.01	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01000	Arsenic, wf	1.01	1.04	-0.03	-2.92682926829269	.04	.04	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01005	Barium, wf	25.63	25.99	-0.359999999999999	-1.39480821387059	.02	.02	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01007	Barium, wu,recov	25.68	26.26	-0.580000000000002	-2.23334616865615	.02	.02	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01025	Cadmium, wf	10.46	10.73	-0.27	-2.54837187352524	.01	.01	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01030	Chromium, wf	0.5736	0.5151	0.0585	10.7467621934417	.01	.01	RPD > 10% and > RPT_LEV
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01034	Chromium, wu,recov	0.651	0.4775	0.1735	30.7487815684537	.01	.01	RPD > 10% and > RPT_LEV
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01035	Cobalt, wf	10.21	9.9	0.31	3.08304326205868	.01	.01	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01037	Cobalt, wu,recov	9.53	9.7	-0.17	-1.76807072282891	.01	.01	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01040	Copper, wf	0.1345	0.3609	-0.2264	-91.4008881711748	.13	.13	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01042	Copper, wu,recov	0.3262	0.5991	-0.2729	-58.9862747217119	.13	.13	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01045	Iron, wu,recov	9755	9710	45	0.462368353454919	6	6	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01046	Iron, wf	8020	7979	41	0.512532033252078	6	6	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01051	Lead, wu,recov	8.49	8.63	-0.140000000000001	-1.6355140186916	.02	.02	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01055	Manganese, wu,recov	13826	13736	90	0.653073071620347	4	4	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01056	Manganese, wf	14989	14695	294	1.98086511251853	4	4	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01060	Molybdenum, wf	0.8059	0.8017	0.00419999999999998	0.52251803931326	.03	.03	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01062	Molybdenum, wu,recov	1.06	1.07	-0.01	-0.938967136150236	.03	.03	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01065	Nickel, wf	15.27	15.45	-0.18	-1.171875	.1	.1	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01067	Nickel, wu,recov	14.08	14.27	-0.19	-1.34038800705467	.1	.1	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01080	Strontium, wf	103.5	104.4	-0.900000000000006	-0.865800865800871	.24	.24	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01082	Strontium, wu,recov	100.5	102.8	-2.3	-2.26266601082144	.24	.24	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01090	Zinc, wf	4524	4376	148	3.32584269662921	2	2	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01092	Zinc, wu,recov	3977	4025	-48	-1.19970007498125	2	2	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01105	Aluminum, wu,recov	410.4	401.8	8.59999999999997	2.11770499876877	2	2	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01106	Aluminum, wf	123.3	120.8	2.5	2.04834084391643	2	2	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01113	Cadmium, wu,recov	10.5	10.7	-0.199999999999999	-1.88679245283018	.01	.01	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01130	Lithium, wf	7.7	7.84	-0.14	-1.8018018018018	1.55	1.55	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	01132	Lithium, wu,recov	7.13	7.28	-0.15	-2.08188757807079	1.55	1.55	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	22703	Uranium, wf	0.6248	0.6251	-0.000299999999999967	-0.0480038403072193	.01	.01	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	22704	Uranium, wu	1.42	1.47	-0.05	-3.46020761245675	.01	.01	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	82082	H-2/H-1 ratio, wu	-139.6	-138.6	-1	0.718907260963336	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00603739	00602539	2006-07-12 12:40:00	2006-07-12 12:55:00	0960216	0960219	82085	delta O-18, wu	-18.42	-18.4	-0.0200000000000031	0.108636610537768	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00010	Temperature, water	10	10	0	0	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00061	Discharge, instant.	0.04	0.04	0	0	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00095	Specific cond at 25C	201	201.5	-0.5	-0.248447204968944	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00300	Dissolved oxygen	1.6	2	-0.4	-22.2222222222222	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00400	pH	6.14	6.18	-0.04	-0.64935064935065	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00410	ANC, wu,fxdEP,fld	10	12	-2	-18.1818181818182	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00915	Calcium, wf	19.25	19.5	-0.25	-1.29032258064516	.072	.072	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00916	Calcium, wu,recov	19.32	19.42	-0.100000000000001	-0.516262261228711	.072	.072	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00925	Magnesium, wf	6.33	6.56	-0.23	-3.56865787432117	.012	.012	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00927	Magnesium, wu,recov	6.41	6.41	0	0	.012	.012	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00929	Sodium, wu,recov	3.63	3.65	-0.02	-0.54945054945055	.27	.27	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00930	Sodium, wf	3.53	3.79	-0.26	-7.10382513661203	.27	.27	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00935	Potassium, wf	1.33	1.31	0.02	1.51515151515152	.027	.027	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00937	Potassium, wu,recov	1.2	1.22	-0.02	-1.65289256198347	.027	.027	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00940	Chloride, wf	0.325	0.322	0.003	0.927357032457497	.12	.12	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00945	Sulfate, wf	77.192	77.686	-0.494000000000014	-0.637921460762683	.18	.18	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00955	Silica, wf	17.51076082	17.16571696	0.345043860000001	1.9900744371391	.1	.1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00956	Silica, wu	17.54326196	17.64917629	-0.105914330000001	-0.601915270818162	.1	.1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00978	Arsenic, wu	3.53	3.61	-0.0800000000000001	-2.24089635854342	.04	.04	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00700999	00700741	2006-10-23 12:00:00	2006-10-23 12:15:00	0960181	0960140	00985	Vanadium, wu	0.0156	0.0138	0.0018	12.2448979591837	.01	.01	RPD > 10% and > RPT_LEV
